RunId,iteration,config,n_green_agents,n_yellow_agents,n_red_agents,n_green_waste,n_yellow_waste,n_red_waste,steps_executed,seed,cleaned,timed_out,stopped_with_waste,possible_deadlock,step_green_zero,step_yellow_zero,step_red_zero,step_total_zero,step_all_zero,step_all_zero_effective,disposed_green,disposed_yellow,disposed_red,disposed_total,initial_total_waste,optimal_green,optimal_yellow,optimal_red,optimal_total,compaction_ratio_green,compaction_ratio_yellow,compaction_ratio_red,compaction_ratio_total,green,yellow,red,total,cumulative_distance
10,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gno_communication,yno_communication,rno_communication)",6,6,6,9,9,9,357,2010,True,False,False,False,238.0,245.0,357.0,357.0,357.0,357.0,5,3,13,21,27,1,1,15,17,0.14814814814814814,0.07407407407407407,-0.07407407407407407,0.14814814814814814,0,0,0,0,0
11,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gno_communication,yno_communication,rno_communication)",6,6,6,9,9,9,865,2011,True,False,False,False,865.0,477.0,617.0,865.0,865.0,865.0,5,3,13,21,27,1,1,15,17,0.14814814814814814,0.07407407407407407,-0.07407407407407407,0.14814814814814814,0,0,0,0,0
12,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gno_communication,yno_communication,rno_communication)",6,6,6,9,9,9,859,2012,True,False,False,False,725.0,859.0,556.0,859.0,859.0,859.0,1,7,12,20,27,1,1,15,17,0.0,0.2222222222222222,-0.1111111111111111,0.1111111111111111,0,0,0,0,0
13,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gno_communication,yno_communication,rno_communication)",6,6,6,9,9,9,1005,2013,True,False,False,False,1005.0,521.0,487.0,1005.0,1005.0,1005.0,5,5,12,22,27,1,1,15,17,0.14814814814814814,0.14814814814814814,-0.1111111111111111,0.18518518518518517,0,0,0,0,0
14,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gno_communication,yno_communication,rno_communication)",6,6,6,9,9,9,327,2014,True,False,False,False,327.0,177.0,317.0,327.0,327.0,327.0,1,1,15,17,27,1,1,15,17,0.0,0.0,0.0,0.0,0,0,0,0,0
15,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gno_communication,yno_communication,rno_communication)",6,6,6,9,9,9,379,2015,True,False,False,False,131.0,319.0,379.0,379.0,379.0,379.0,1,5,13,19,27,1,1,15,17,0.0,0.14814814814814814,-0.07407407407407407,0.07407407407407407,0,0,0,0,0
16,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gno_communication,yno_communication,rno_communication)",6,6,6,9,9,9,663,2016,True,False,False,False,663.0,537.0,600.0,663.0,663.0,663.0,3,2,14,19,27,1,1,15,17,0.07407407407407407,0.037037037037037035,-0.037037037037037035,0.07407407407407407,0,0,0,0,0
17,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gno_communication,yno_communication,rno_communication)",6,6,6,9,9,9,611,2017,True,False,False,False,611.0,277.0,531.0,611.0,611.0,611.0,5,1,14,20,27,1,1,15,17,0.14814814814814814,0.0,-0.037037037037037035,0.1111111111111111,0,0,0,0,0
18,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gno_communication,yno_communication,rno_communication)",6,6,6,9,9,9,643,2018,True,False,False,False,598.0,580.0,643.0,643.0,643.0,643.0,3,2,14,19,27,1,1,15,17,0.07407407407407407,0.037037037037037035,-0.037037037037037035,0.07407407407407407,0,0,0,0,0
19,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gno_communication,yno_communication,rno_communication)",6,6,6,9,9,9,2000,2019,False,True,True,True,,1488.0,286.0,,,2000.0,2,4,13,19,27,1,1,15,17,0.037037037037037035,0.1111111111111111,-0.07407407407407407,0.07407407407407407,1,0,0,1,43
