RunId,iteration,config,n_green_agents,n_yellow_agents,n_red_agents,n_green_waste,n_yellow_waste,n_red_waste,steps_executed,seed,cleaned,timed_out,stopped_with_waste,possible_deadlock,step_green_zero,step_yellow_zero,step_red_zero,step_total_zero,step_all_zero,step_all_zero_effective,disposed_green,disposed_yellow,disposed_red,disposed_total,initial_total_waste,optimal_green,optimal_yellow,optimal_red,optimal_total,compaction_ratio_green,compaction_ratio_yellow,compaction_ratio_red,compaction_ratio_total,green,yellow,red,total,cumulative_distance
0,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,1000,4000,False,True,True,True,118.0,,158.0,,,1000.0,6,7,26,39,54,0,1,31,32,0.1111111111111111,0.1111111111111111,-0.09259259259259259,0.12962962962962962,0,1,0,1,13
1,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,250,4001,True,False,False,False,250.0,179.0,210.0,250.0,250.0,250.0,12,7,25,44,54,0,1,31,32,0.2222222222222222,0.1111111111111111,-0.1111111111111111,0.2222222222222222,0,0,0,0,0
2,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,173,4002,True,False,False,False,141.0,138.0,173.0,173.0,173.0,173.0,4,5,28,37,54,0,1,31,32,0.07407407407407407,0.07407407407407407,-0.05555555555555555,0.09259259259259259,0,0,0,0,0
3,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,522,4003,True,False,False,False,191.0,522.0,246.0,522.0,522.0,522.0,4,9,26,39,54,0,1,31,32,0.07407407407407407,0.14814814814814814,-0.09259259259259259,0.12962962962962962,0,0,0,0,0
4,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,747,4004,True,False,False,False,99.0,107.0,747.0,747.0,747.0,747.0,6,4,27,37,54,0,1,31,32,0.1111111111111111,0.05555555555555555,-0.07407407407407407,0.09259259259259259,0,0,0,0,0
5,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,157,4005,True,False,False,False,157.0,127.0,147.0,157.0,157.0,157.0,6,6,27,39,54,0,1,31,32,0.1111111111111111,0.09259259259259259,-0.07407407407407407,0.12962962962962962,0,0,0,0,0
6,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,162,4006,True,False,False,False,155.0,105.0,162.0,162.0,162.0,162.0,6,6,27,39,54,0,1,31,32,0.1111111111111111,0.09259259259259259,-0.07407407407407407,0.12962962962962962,0,0,0,0,0
7,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,154,4007,True,False,False,False,115.0,150.0,154.0,154.0,154.0,154.0,4,7,27,38,54,0,1,31,32,0.07407407407407407,0.1111111111111111,-0.07407407407407407,0.1111111111111111,0,0,0,0,0
8,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,1000,4008,False,True,True,True,120.0,,549.0,,,1000.0,4,6,25,35,54,0,1,31,32,0.07407407407407407,0.09259259259259259,-0.1111111111111111,0.05555555555555555,0,3,0,3,49
9,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,167,4009,True,False,False,False,118.0,167.0,153.0,167.0,167.0,167.0,4,7,26,37,54,0,1,31,32,0.07407407407407407,0.1111111111111111,-0.09259259259259259,0.09259259259259259,0,0,0,0,0
