RunId,iteration,config,n_green_agents,n_yellow_agents,n_red_agents,n_green_waste,n_yellow_waste,n_red_waste,steps_executed,seed,cleaned,timed_out,stopped_with_waste,possible_deadlock,step_green_zero,step_yellow_zero,step_red_zero,step_total_zero,step_all_zero,step_all_zero_effective,disposed_green,disposed_yellow,disposed_red,disposed_total,initial_total_waste,optimal_green,optimal_yellow,optimal_red,optimal_total,compaction_ratio_green,compaction_ratio_yellow,compaction_ratio_red,compaction_ratio_total,green,yellow,red,total,cumulative_distance
4,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gwidespread,ywidespread,rwidespread)",6,6,6,9,9,9,2000,2004,False,True,True,True,,201.0,237.0,,,2000.0,6,4,12,22,27,1,1,15,17,0.18518518518518517,0.1111111111111111,-0.1111111111111111,0.18518518518518517,1,0,0,1,56
14,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gwidespread,ywidespread,rwidespread)",6,6,6,9,9,9,2000,2014,False,True,True,True,178.0,159.0,,,,2000.0,1,3,13,17,27,1,1,15,17,0.0,0.07407407407407407,-0.07407407407407407,0.0,0,0,1,1,33
