RunId,iteration,config,n_green_agents,n_yellow_agents,n_red_agents,n_green_waste,n_yellow_waste,n_red_waste,steps_executed,seed,cleaned,timed_out,stopped_with_waste,possible_deadlock,step_green_zero,step_yellow_zero,step_red_zero,step_total_zero,step_all_zero,step_all_zero_effective,disposed_green,disposed_yellow,disposed_red,disposed_total,initial_total_waste,optimal_green,optimal_yellow,optimal_red,optimal_total,compaction_ratio_green,compaction_ratio_yellow,compaction_ratio_red,compaction_ratio_total,green,yellow,red,total,cumulative_distance
10,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,409,5010,True,False,False,False,314.0,306.0,409.0,409.0,409.0,409.0,7,13,53,73,105,1,0,61,62,0.05714285714285714,0.12380952380952381,-0.0761904761904762,0.10476190476190476,0,0,0,0,0
11,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,1000,5011,False,True,True,True,188.0,,422.0,,,1000.0,3,14,53,70,105,1,0,61,62,0.01904761904761905,0.13333333333333333,-0.0761904761904762,0.0761904761904762,0,1,0,1,41
12,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,1000,5012,False,True,True,True,,299.0,379.0,,,1000.0,10,9,54,73,105,1,0,61,62,0.08571428571428572,0.08571428571428572,-0.06666666666666667,0.10476190476190476,1,0,0,1,44
13,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,391,5013,True,False,False,False,333.0,377.0,391.0,391.0,391.0,391.0,7,7,56,70,105,1,0,61,62,0.05714285714285714,0.06666666666666667,-0.047619047619047616,0.0761904761904762,0,0,0,0,0
14,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,318,5014,True,False,False,False,296.0,274.0,318.0,318.0,318.0,318.0,11,11,53,75,105,1,0,61,62,0.09523809523809523,0.10476190476190476,-0.0761904761904762,0.12380952380952381,0,0,0,0,0
15,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,370,5015,True,False,False,False,327.0,310.0,370.0,370.0,370.0,370.0,11,9,54,74,105,1,0,61,62,0.09523809523809523,0.08571428571428572,-0.06666666666666667,0.11428571428571428,0,0,0,0,0
16,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,519,5016,True,False,False,False,257.0,301.0,519.0,519.0,519.0,519.0,13,8,54,75,105,1,0,61,62,0.11428571428571428,0.0761904761904762,-0.06666666666666667,0.12380952380952381,0,0,0,0,0
17,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,417,5017,True,False,False,False,294.0,417.0,392.0,417.0,417.0,417.0,11,13,52,76,105,1,0,61,62,0.09523809523809523,0.12380952380952381,-0.08571428571428572,0.13333333333333333,0,0,0,0,0
18,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,367,5018,True,False,False,False,265.0,276.0,367.0,367.0,367.0,367.0,13,10,53,76,105,1,0,61,62,0.11428571428571428,0.09523809523809523,-0.0761904761904762,0.13333333333333333,0,0,0,0,0
19,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,409,5019,True,False,False,False,287.0,291.0,409.0,409.0,409.0,409.0,13,10,53,76,105,1,0,61,62,0.11428571428571428,0.09523809523809523,-0.0761904761904762,0.13333333333333333,0,0,0,0,0
